EnsemblID	GeneName	KO_L_G-WT_L_G_log2FC	KO_L_G-WT_L_G_padj	KO_L_M_G-WT_L_M_G_log2FC	KO_L_M_G-WT_L_M_G_padj	KO_L_M-WT_L_M_log2FC	KO_L_M-WT_L_M_padj	KO_L-WT_L_log2FC	KO_L-WT_L_padj
ENSMUSG00000084076.1	Gm14600	1	1	1	1	-1.32582861548882	0.576857119373478	1	1
ENSMUSG00000084077.1	Gm11952	-0.373072771958638	0.737779369341247	-0.392020879838389	0.789991409984075	-0.465094607209747	0.767358978888914	-0.481397733958128	0.625439239017409
ENSMUSG00000084087.1	Gm13650	1	1	1	1	-0.0989579893130025	0.972973153173892	1	1
ENSMUSG00000084093.1	Gm16418	-0.353457809044003	0.564501034395186	-0.341795821536317	0.652396810360217	-0.415712635121614	0.535606494851987	-0.457944288530693	0.335812188883568
ENSMUSG00000084094.1	Gm13961	1	1	-1.41755221518995	0.190784447806171	-1.4779778084934	0.197800064706399	1	1
ENSMUSG00000084098.1	Gm13422	1	1	1	1	1	1	0.259556442593046	0.743324571408692
ENSMUSG00000084106.4	Gm6136	-0.0601387589476526	0.902137694759525	-0.150662996756784	0.856305967311769	-0.224915638419117	0.777881088367436	-0.162797323247689	0.666448234981259
ENSMUSG00000084111.4	Gm15710	-0.0633018722560123	0.945471458375415	0.195310380717993	0.883094857694721	0.115633992327349	0.940509467267218	-0.170186420929865	0.797916056515725
ENSMUSG00000084113.1	Gm14277	-0.494945507374128	0.593652075124538	-1.2927311971828	0.296858890199051	-1.35678694786555	0.318215982292731	-0.600223595488517	0.456477985881369
ENSMUSG00000084116.1	Gm12460	-0.890999660773648	0.179638667339646	1	1	1	1	-0.991483142153747	0.0854381397590269
ENSMUSG00000084128.10	Esrp2	0.979729588507178	0.0475226559947592	1.10615873290385	0.0984719118933617	0.975803499374129	0.120946030564175	0.870732892665816	0.0322960742354119
ENSMUSG00000084129.1	Hmgb1-ps1	-0.463176887095594	0.541146562317978	0.328278161425605	0.893760441629982	0.227205770032423	0.936134447877022	-0.574940220532709	0.356539979219159
ENSMUSG00000084131.1	Rpl3-ps2	-0.26191848570318	0.65079609215333	-0.230334182661906	0.81152417376726	-0.291013008770135	0.782228859407436	-0.36561651126532	0.450686490248388
ENSMUSG00000084133.1	Gm12856	-0.403594854393083	0.656677151018738	0.0884096276727253	0.957140503136859	0.0139540747513801	0.995126958765444	-0.514000411454704	0.491041304289639
ENSMUSG00000084145.3	Gm12263	0.0101065434948251	0.991457867564972	0.223187108167743	0.785042697683331	0.154636541980048	0.869700311803765	-0.0939611607034036	0.897245680959706
ENSMUSG00000084149.1	Gm12944	0.027794668125652	0.98316087235978	0.162106022382129	0.914393822675696	0.0923324236353178	0.961834614193637	-0.0262964403993517	0.980601687991522
ENSMUSG00000084159.1	Gm12696	-0.378765064151541	0.475506674279981	-0.501364000379638	0.58517330673852	-0.576088310958359	0.487979084690422	-0.486030457408181	0.27431210956836
ENSMUSG00000084216.1	Gm7973	1	1	1	1	1	1	-0.746305184153447	0.42605770528008
ENSMUSG00000084235.2	Gm15421	1	1	1	1	0.0827964862611953	0.975138534682179	1	1
ENSMUSG00000084265.1	Gm14541	1	1	1	1	-1.05219451925185	0.558125297564068	1	1
ENSMUSG00000084276.1	Gm8317	-0.702216250513664	0.55701777827155	1	1	1	1	-0.818720998804421	0.435619731735987
ENSMUSG00000084284.1	Tpt1-ps6	0.0120143710594625	0.991563969446392	-0.00201766278906787	0.99930103303948	-0.0818856261622619	0.977694275342708	-0.0877145148334246	0.920270358166475
ENSMUSG00000084288.1	Gm5228	-0.239055181037315	0.85870268917956	-0.175104514382228	0.908937266892477	-0.250129664555389	0.870207247221624	-0.334424262531147	0.753896813013808
ENSMUSG00000084289.1	Gm6977	1	1	1	1	-0.408302904124978	0.881380583089714	1	1
ENSMUSG00000084291.3	Gm6654	0.0691259100210379	0.944786153470444	1	1	1	1	-0.0318950315901081	0.971971818369776
ENSMUSG00000084301.1	Gm7856	-0.394122464373682	0.622138367726831	0.0466706988129357	0.981151503410299	0.00418917685756522	0.998980439346805	-0.483411019559832	0.512650604036209
ENSMUSG00000084304.1	Gm6142	1	1	1	1	1	1	-0.313250479294541	0.708788409141149
ENSMUSG00000084314.1	Rps15a-ps3	0.0629110276158508	0.952826442547166	0.918301662294615	0.328190018195581	0.757912979672823	0.496613290355171	-0.050638708722886	0.955714079762384
ENSMUSG00000084319.3	Tpt1-ps3	0.167615159758183	0.823329880496505	-0.0112262126806259	0.990400487284546	-0.078401516452497	0.942243586374718	0.0782333737489498	0.912254743263661
ENSMUSG00000084323.4	Gm14438	0.159762289516547	0.849959591348406	1	1	1	1	0.0716012432948855	0.935377386911036
ENSMUSG00000084329.1	Gm6733	1	1	1	1	-0.335241542225044	0.782228859407436	-0.386948770663268	0.579260387390476
ENSMUSG00000084342.1	Gm11224	0.157428658599142	0.851033454245924	0.438238092319778	0.663193926052408	0.364334194239432	0.758526947449485	0.0654911848353628	0.940975717524893
ENSMUSG00000084345.3	Rpl17-ps4	-0.239875442947394	0.759082666624038	1	1	1	1	-0.345653291175901	0.597198026920694
ENSMUSG00000084347.3	Akt2-ps	-0.0190555120819588	0.986722691145322	0.0920279783885788	0.963359923407804	0.0434264925476843	0.98696018814705	-0.109317349737274	0.9021026227347
ENSMUSG00000084349.3	Rpl3-ps1	0.0277958570349308	0.959446328766567	0.0527319930501715	0.960463116114544	-0.0255786116770497	0.982323283438838	-0.0745447870375092	0.865262490570983
ENSMUSG00000084350.1	Znf41-ps	0.246527091573474	0.44730098424448	0.289361956634233	0.544635505254209	0.229938490215032	0.660653486236897	0.152486635252513	0.620338128116768
ENSMUSG00000084353.1	Gm15452	1	1	1	1	-0.00922317278815101	0.995255329368019	-0.155097479077852	0.840899311399114
ENSMUSG00000084381.1	AA413626	1	1	1	1	0.122325968708435	0.960455548147987	1	1
ENSMUSG00000084384.3	Gm12251	-0.558593623683006	0.439705003036694	-0.627889234018966	0.487295408127299	-0.691922436745533	0.479785488248136	-0.662123652662079	0.279425680077737
ENSMUSG00000084408.1	Gm11870	1	1	1	1	0.567842509721318	0.68444583172909	1	1
ENSMUSG00000084411.2	Gm11510	1	1	1	1	-0.531530670092793	0.756559297654619	1	1
ENSMUSG00000084416.3	Rpl10a-ps1	0.0178958176223333	0.984100423262027	-0.37429809248947	0.685961291502428	-0.448624902314256	0.610340025132226	-0.0844116230298234	0.887985335577326
ENSMUSG00000084431.1	n-R5s48	1	1	1	1	-0.644840272777354	0.744860735760946	1	1
ENSMUSG00000084433.1	Gm25945	1	1	1	1	-0.484594232783361	0.817944426592613	1	1
ENSMUSG00000084497.1	Gm22107	1	1	1	1	0.475607677682272	0.843482742360019	1	1
ENSMUSG00000084569.1	Gm26479	1	1	1	1	-0.29582361582041	0.903940021451699	1	1
ENSMUSG00000084737.1	Gm25805	1	1	1	1	-0.612623211905504	0.675070234598771	1	1
ENSMUSG00000084744.1	Gm25291	1	1	1	1	1	1	0.356166791224316	0.536446225976579
ENSMUSG00000084757.7	1700057H15Rik	1	1	0.547702278802376	0.80342984361143	1	1	1	1
ENSMUSG00000084758.1	Gm12798	1	1	-1.03799818255178	0.487973396066901	1	1	1	1
ENSMUSG00000084762.1	Platr3	0.288324730428664	0.695083059743354	0.182362364775721	0.882059871713382	0.55764048165124	0.563899129115448	0.538100390963085	0.363283822732478
ENSMUSG00000084771.8	A230072E10Rik	-0.832461272938501	0.389303536799167	-0.490193909531053	0.677623659554538	-0.0538192713397436	0.986299033042003	1	1
ENSMUSG00000084786.9	Ubl5	0.432087441250948	0.141495132908264	0.420579330635578	0.437144134743319	0.364703168443486	0.567439127608778	0.343716331701936	0.214034312415862
ENSMUSG00000084789.1	Gm12974	1	1	0.0998931917282374	0.962672812821093	1	1	1	1
ENSMUSG00000084790.1	Gm15879	-0.677006633699617	0.0627799334841793	-0.682936282837973	0.0515919693304546	-0.550112524222637	0.540014928632163	-0.603730720178672	0.290688834242295
ENSMUSG00000084792.1	1700056N10Rik	-0.436979962388784	0.537085583916916	-0.450837954679172	0.555274090152442	-0.4807195631461	0.623909983315596	-0.507593140338024	0.457395358703429
ENSMUSG00000084796.1	Mir142hg	0.56040810326013	0.354390193096835	0.646203594268419	0.222434376992945	0.335085923253801	0.670820438196996	0.260109480299171	0.702459337034453
ENSMUSG00000084797.1	Gm14321	1	1	0.213189547142569	0.897529974445082	1	1	1	1
ENSMUSG00000084799.7	Ino80dos	-0.362261531300788	0.294607022690612	-0.391598039719812	0.237891390437207	-0.774901099722029	0.111869503146699	-0.536993995375609	0.263213441657358
ENSMUSG00000084803.8	5830444B04Rik	-0.336248616917711	0.698573671632402	0.239961247959304	0.874687191279948	1	1	1	1
ENSMUSG00000084808.7	9430091E24Rik	-0.0236128475124451	0.983333818864635	0.0205737113957139	0.982877155809388	1	1	1	1
ENSMUSG00000084816.1	Platr29	-0.150968011541616	0.875014640326917	-0.156684021225894	0.902590623303617	-0.0604095222464181	0.98256923033626	1	1
ENSMUSG00000084825.1	2410152P15Rik	0.146365857994594	0.874658647179669	0.574275233350685	0.625614522308004	1	1	1	1
ENSMUSG00000084826.7	AI847159	1	1	0.983228668351249	0.50293743011901	1	1	1	1
ENSMUSG00000084830.2	Gm14539	0.00810855596425355	0.9902353155286	0.0209048594859224	0.990055029401222	-0.060039264824389	0.981009735602744	-0.0887957909450092	0.850521942533298
ENSMUSG00000084838.3	Gm10241	0.400076817639964	0.657005781920831	0.706277348193777	0.595484190098997	0.638198165569942	0.693565522029148	0.296562448995034	0.74249039582591
ENSMUSG00000084856.1	Gm11528	0.538150201184831	0.637388255602091	0.615991193781299	0.611358207058834	1	1	1	1
ENSMUSG00000084874.4	Gm12906	1	1	1	1	1	1	-0.980473667014712	0.241795269921185
ENSMUSG00000084876.7	Gm14965	-0.577331791265998	0.456730643001932	-0.580042402736941	0.556676995963102	1	1	1	1
ENSMUSG00000084883.2	Ccdc85c	-0.0315373528791714	0.942536125184569	-0.204765209674402	0.646522827219038	-0.05060329914295	0.960807848015559	0.0679845640914627	0.843910479203571
ENSMUSG00000084885.7	3010001F23Rik	-0.452274096461881	0.646552714120295	0.296674220240617	0.80342984361143	1	1	1	1
ENSMUSG00000084899.1	Gm15344	1	1	1	1	0.0822946849644262	0.96765237939546	1	1
ENSMUSG00000084902.2	Gm281	-0.640835921230434	0.681524721258591	-0.550006636293354	0.775251101132085	-0.710306835773201	0.560770042056883	-0.572588148567128	0.555382068990868
ENSMUSG00000084904.1	Gm14827	-0.407624850866812	0.698515638943818	-0.620359407159963	0.597463611997509	-0.797562137917016	0.548240512685189	-0.406437502964793	0.694554531486913
ENSMUSG00000084910.1	C630043F03Rik	-0.125517853329937	0.916389841594021	0.21126290284877	0.907914877330364	1	1	1	1
ENSMUSG00000084919.1	Ptprtos	1.99549737850413	0.105331073884923	1.96560300422149	0.0982878523060835	1.39966541728011	0.290142569589782	1.71396465024991	0.0698370339784072
ENSMUSG00000084925.8	1810062O18Rik	-0.221831731600012	0.859378048672562	-0.118130906700137	0.943435306333765	1	1	1	1
ENSMUSG00000084927.1	Gm5724	-0.113748520847191	0.947511430052318	0.236196308020244	0.914361279636999	1	1	1	1
ENSMUSG00000084941.1	Gm11944	-0.407468595841025	0.232625649808903	-0.528665321229424	0.062431244467658	-0.280679432444101	0.813870668699649	-0.152556659209578	0.846677983978304
ENSMUSG00000084950.7	Gm5577	-0.498122452698941	0.303721985550155	-0.424107016964092	0.474640109394474	0.212163461735909	0.889241665475478	0.189097744074374	0.83799390246856
ENSMUSG00000084957.3	Bbip1	0.0382998982431294	0.942519501155593	-0.0728628247422514	0.924609126757154	-0.386391017923723	0.66736777797125	-0.0723630913064087	0.886803041329377
ENSMUSG00000084968.1	Gm12743	-0.0276246920122176	0.9822488846384	0.345043536692605	0.809917767538772	1	1	1	1
ENSMUSG00000084974.1	Gm15567	1	1	0.816385771991716	0.470902591093381	1	1	1	1
ENSMUSG00000084993.1	Gm12305	1	1	1	1	-2.15902815584989	0.00998324940797206	1	1
ENSMUSG00000084998.1	Gm16279	-0.330403291917479	0.57218900590863	-0.410601375484884	0.547030306994305	1	1	1	1
ENSMUSG00000084999.2	Gm15839	0.0517773797434627	0.96585474810326	0.301372777335481	0.847401797218729	1	1	1	1
ENSMUSG00000085012.1	Gm15492	1	1	0.750970286517041	0.422957521433383	1	1	1	1
ENSMUSG00000085024.1	C230035I16Rik	-0.0964988617095126	0.948128804363792	0.0392626244465242	0.982485211083437	1	1	1	1
ENSMUSG00000085028.2	Slc2a4rg-ps	-0.31014758790699	0.633141105510638	-0.30763830010405	0.659518008475333	-0.363304140877866	0.616235551303208	-0.408927725789291	0.445359974630506
ENSMUSG00000085030.1	2810455O05Rik	1	1	0.316957843475502	0.841806495839912	0.167997444393356	0.942076904730886	1	1
ENSMUSG00000085039.2	Gm15927	0.463874306829703	0.576783067151738	0.280180987850536	0.813166985893249	0.0287363694691922	0.992429903287379	1	1
ENSMUSG00000085042.8	Abhd11os	1.30887883707232	0.0514816964723798	1	1	1	1	1.24196475203407	0.0310855232612041
ENSMUSG00000085054.2	Gm15834	0.0235814914893263	0.979660676314708	0.0605314691383604	0.954017648798919	1	1	1	1
ENSMUSG00000085058.2	8030453O22Rik	0.177907936901005	0.897013944257786	0.518456316791651	0.71928167962599	1	1	1	1
ENSMUSG00000085071.1	Gm14066	-2.50182576140993	0.382638247403831	0.658791942360743	0.598750394062425	1	1	1	1
ENSMUSG00000085085.2	1700086P04Rik	-0.387896780789411	0.630305793500088	-0.344594880589063	0.747067783329195	1	1	1	1
ENSMUSG00000085093.1	Gm12737	1	1	1	1	0.12838315984084	0.968358700483972	1	1
ENSMUSG00000085101.7	Platr16	-0.019427758524528	0.97299247329169	0.249579276067005	0.611106453765698	1	1	0.383381036296469	0.625220771537109
ENSMUSG00000085102.1	1700010K24Rik	-0.0987365285370627	0.923474654663943	0.0783192539680754	0.958304287775554	1	1	1	1
ENSMUSG00000085105.2	Gm12758	-0.410662514126978	0.66691918755084	-0.387097846477539	0.782230549639827	-0.467338016020704	0.764866994532891	-0.498104568404115	0.555915043274116
ENSMUSG00000085112.1	A530072M11Rik	-1.23589318846052	0.402658300475355	0.863610937978677	0.472451570123587	1	1	1	1
ENSMUSG00000085124.1	Gm12766	1	1	1.17902341894707	0.291911941788956	1	1	1	1
ENSMUSG00000085133.2	B930095G15Rik	1	1	1	1	0.954575363863783	0.461697558129447	0.985882364320555	0.263639779232862
ENSMUSG00000085143.1	Gm11520	0.433646149882639	0.55695744575375	0.489746441858485	0.55266142118984	1	1	1	1
ENSMUSG00000085148.1	Mir22hg	1	1	1	1	0.442170709721105	0.613605428538934	0.395644326321111	0.642221746958429
ENSMUSG00000085152.1	Gm11496	1.04936442717985	0.0324857949339598	1.07557445429106	0.157363627936606	0.97270155650016	0.451278334366445	0.932883121243899	0.0571320086683577
ENSMUSG00000085154.7	C130046K22Rik	0.138294379690513	0.872747712121603	0.2719405914956	0.73595797412806	1	1	1	1
ENSMUSG00000085156.8	Snhg15	0.787931946991852	0.0052965111103336	0.785553563417272	0.000425036765007306	0.708151382904947	0.00159479470147143	0.687379351100304	0.00610308447679761
ENSMUSG00000085158.1	Gm14264	1	1	0.297780910601215	0.848214386318229	1	1	1	1
ENSMUSG00000085165.1	Gm12089	1	1	0.106222704837317	0.950811518204365	1	1	1	1
ENSMUSG00000085169.2	Gm10785	-0.634203452555533	0.376920786544926	-0.330232451048776	0.762034597431529	1	1	1	1
ENSMUSG00000085172.1	Gm6542	1	1	1	1	-0.320988794908666	0.726614635725865	-0.296093666106292	0.467720005126512
ENSMUSG00000085175.7	Gm11423	1	1	0.473429134673148	0.680188687741036	1	1	1	1
ENSMUSG00000085189.1	Gm11963	1	1	1.20020807810542	0.461260605461281	1	1	1	1
ENSMUSG00000085196.1	Gm14963	-0.159001964673101	0.815956637798743	-0.238642149173003	0.74427507881365	-0.0522907498594384	0.98193451586097	-0.04919662224743	0.969595975408885
ENSMUSG00000085201.1	Nr6a1os	1	1	-0.205353877692362	0.917546266027283	1	1	1	1
ENSMUSG00000085206.1	Gm13380	1	1	1	1	-0.857835214857568	0.573207581289521	1	1
ENSMUSG00000085207.1	Gm11767	-0.0463974796865582	0.964255114525455	-0.0140602784575796	0.988226580231293	1	1	1	1
ENSMUSG00000085208.3	Brip1os	0.212039113819359	0.410748662245705	0.0958049449410737	0.867503018636837	0.121532673626555	0.865059828542207	0.295938885199067	0.298383648412837
ENSMUSG00000085227.1	6330418K02Rik	0.163134900672017	0.87437643181862	0.218964706360239	0.883941394883104	-0.105683380290964	0.964101735211721	-0.165256811703833	0.880342832478496
ENSMUSG00000085234.1	Gm15614	-1.90988254550365	0.125319700984232	-0.711003900928611	0.552728504874158	1	1	1	1
ENSMUSG00000085236.3	2610206C17Rik	-0.831601845063712	0.424066011563103	-0.0234609129892462	0.985399073659376	1	1	1	1
ENSMUSG00000085241.7	Snhg3	0.490037042202302	0.344121325672473	0.385886815606648	0.699359159679179	0.356100312115096	0.317473322884991	0.312868197444917	0.147758392432337
ENSMUSG00000085301.1	Gm12132	-2.81876813866304	0.302052648051193	-0.399712681267132	0.787082190680716	1	1	1	1
ENSMUSG00000085311.1	Gm15445	1	1	1	1	-0.517623343321727	0.806307406922305	1	1
ENSMUSG00000085315.7	A430018G15Rik	1	1	-0.413763955801775	0.827339657876265	1	1	1	1
ENSMUSG00000085327.1	Gm16104	-1.24718390302143	0.0216608928830048	-1.63361837094053	0.00317269908014588	-1.65884573654538	0.0420751821598936	-1.15423894486945	0.0397788311538616
ENSMUSG00000085334.7	Gm12940	-0.493580578546118	0.14546085504548	-0.523504223809063	0.101133652636221	0.0261981209916204	0.97539953577207	-0.0812624111494473	0.876583788976552
ENSMUSG00000085337.1	Gm15964	1	1	-0.232122170605876	0.890365980503487	1	1	1	1
ENSMUSG00000085342.1	Gm12254	-0.361078468511011	0.64741686348937	1	1	1	1	-0.464830874304566	0.459336744484843
ENSMUSG00000085352.1	Gm4128	1	1	1.03330318992159	0.497135295301201	1	1	1	1
ENSMUSG00000085372.1	Gm16145	1	1	0.429890169232496	0.828623397229184	1	1	1	1
ENSMUSG00000085379.1	2310058D17Rik	0.0896311723011619	0.854895145333133	0.0620501191776702	0.924307862027371	-0.365693936956751	0.783073627839422	-0.403596619071594	0.625439239017409
ENSMUSG00000085385.7	Snhg17	0.168269162328776	0.619488383431504	0.179950125310463	0.635569206728475	0.137614036591977	0.758526587834593	0.100487957975956	0.748088423814373
ENSMUSG00000085396.7	Firre	-0.460984177215084	0.0982787216001093	-0.465811807889533	0.228304245203381	-0.553324375615981	0.0619012204351132	-0.573601213182718	0.0216320860214649
ENSMUSG00000085398.1	4931406G06Rik	1	1	-0.743824721160017	0.659931776584947	1	1	1	1
ENSMUSG00000085403.1	Gm13068	1	1	1	1	-0.86752059984865	0.564062168094678	1	1
ENSMUSG00000085408.1	C530005A16Rik	-0.241949515137377	0.781912102827486	-0.206536958493889	0.870217460873619	-0.259500399779084	0.889105768380324	1	1
ENSMUSG00000085412.7	Halr1	-0.61556908204123	0.152823692933393	-0.787672004493304	0.140963809677824	-0.930890207927895	0.26042878194567	-0.584686614721926	0.230802290449893
ENSMUSG00000085434.1	Gm11725	-0.4106798442092	0.693058296712543	-0.144221460479624	0.936993730086934	1	1	1	1
ENSMUSG00000085436.1	Zfp335os	0.0580503136305553	0.928452534601005	-0.0424773539727895	0.961045489247682	-0.183467820601091	0.917532335195759	0.115479499250417	0.903169511148674
ENSMUSG00000085438.1	Oip5os1	-0.208759179966527	0.449891812509861	0.0659490356633494	0.922849198944223	-0.0333136110844071	0.964881591855569	-0.321655312277656	0.20792648455612
ENSMUSG00000085442.1	Gm3362	1	1	1	1	1.08002786319905	0.621240557250994	0.298889696678555	0.458620125823262
ENSMUSG00000085452.1	4930554G24Rik	-1.24136977923013	0.38682108328172	-0.650649971165091	0.677173061717292	1	1	1	1
ENSMUSG00000085454.1	Grip1os3	-0.618789495078054	0.389570503037311	-0.18468526888726	0.912759966174696	1	1	1	1
ENSMUSG00000085456.2	Gm15398	-0.0891095360020792	0.948128804363792	1.03546382002213	0.165828794618454	1	1	1	1
ENSMUSG00000085457.3	1110046J04Rik	1	1	-0.172195111704036	0.92692843349066	1	1	1	1
ENSMUSG00000085477.7	Gm13335	0.241516412452509	0.883373615764765	0.0191005896569901	0.992372374392259	1	1	1	1
ENSMUSG00000085482.1	A230083N12Rik	1	1	0.0739601988431881	0.972991057010602	1	1	1	1
ENSMUSG00000085485.1	Gm14024	0.739442419708323	0.393175629295012	0.935577073815989	0.35785079940772	1	1	1	1
ENSMUSG00000085492.7	Trmt61b	-0.688618481364424	0.00599198317620257	-0.741227771319015	0.00470933704719556	-0.442025986111409	0.454502455770138	-0.453869820827951	0.228211413400373
ENSMUSG00000085515.1	C630028M04Rik	-2.0140258089529	0.0127101248064907	-1.32971207231869	0.179184522128058	1	1	1	1
ENSMUSG00000085521.4	4930526A20Rik	1	1	1	1	-0.640634310733848	0.730440749535232	0.0290546472279253	0.980278013394093
ENSMUSG00000085525.7	Gm13166	-0.31111049730358	0.677001185185649	-0.166954460147245	0.874981335937092	1	1	1	1
ENSMUSG00000085526.1	Gm16083	-0.114891561484733	0.886199344973218	0.268372032206724	0.725867322998179	1	1	1	1
ENSMUSG00000085562.7	2610028E06Rik	-1.50946362237819	0.0215010800153434	-1.29865746598072	0.043250332810131	1	1	1	1
ENSMUSG00000085568.7	Gm14858	-0.0661940058547139	0.959446328766567	0.579222780660317	0.363421224587686	1	1	1	1
ENSMUSG00000085576.3	Dpy19l2	1	1	-0.559978374291579	0.743854024529995	1	1	1	1
ENSMUSG00000085586.1	Gm11613	0.268878475844296	0.541961631171573	0.265827334879296	0.467833949471855	1	1	1	1
ENSMUSG00000085601.7	Gm4969	-1.04273290247897	0.0418609239734683	-0.958791212019392	0.115090944187951	-1.28081302276717	0.0805371552806128	-1.21329762294627	0.0095110100352148
ENSMUSG00000085614.1	1700123M08Rik	-0.114511773637229	0.912255333446977	0.0648179057621528	0.966098346548585	1	1	1	1
ENSMUSG00000085615.2	A330035P11Rik	1	1	0.210853444011933	0.894138938540471	0.0946394262864747	0.964672394983329	-0.28575001629134	0.787091849721065
ENSMUSG00000085622.9	3110056K07Rik	-0.3963859972833	0.203243336798118	-0.37472156801115	0.239500978160482	-0.399230043167383	0.535505814152387	-0.429024121330439	0.40611936212224
ENSMUSG00000085627.2	Gm11222	1	1	0.260398859596065	0.895170185161715	0.178931016603857	0.944150274037444	0.119409222944462	0.913507331444371
ENSMUSG00000085628.4	Appbp2os	0.290787886803061	0.695173196472881	0.300567817910675	0.717348440995466	0.0994423832308996	0.955317133714332	0.207841532858386	0.809882075546509
ENSMUSG00000085631.1	9630028H03Rik	-1.61559603553174	0.11639480620785	-0.375894554903656	0.718416047458704	1	1	1	1
ENSMUSG00000085642.8	3110053B16Rik	0.23843089815973	0.842248425440962	0.26744961328085	0.875051178527415	0.127581094164648	0.959211765463475	0.142711854427359	0.909833436060975
ENSMUSG00000085654.1	Gm12536	1	1	0.208899499238933	0.902380108243405	1	1	1	1
ENSMUSG00000085655.5	Gm15952	-0.401525999705803	0.668765940658219	0.230031990522413	0.845561760524403	1	1	1	1
ENSMUSG00000085667.1	Gm12992	-0.187418833367857	0.807807128733634	1	1	1	1	-0.252792247055127	0.706857093681278
ENSMUSG00000085669.1	Gm14817	1	1	-2.07922924543979	0.000806884613329238	1	1	1	1
ENSMUSG00000085705.1	Gm16046	1	1	1	1	-0.518690626762438	0.612300282721255	-0.45980757060211	0.496590436104913
ENSMUSG00000085711.4	Gm15163	0.255445432781498	0.715532572118075	0.269418656298775	0.886146512130095	0.188352949113859	0.935376142418008	0.155711505111593	0.807971468413983
ENSMUSG00000085715.2	Tsix	-0.726788927364123	0.0866857565634955	-0.829643590345881	0.00587110500638877	-0.762975949290959	0.0396966053835987	-0.717906245752215	0.0618506111376693
ENSMUSG00000085721.1	Gm12796	1	1	-1.30298011015843	0.212007146274201	1	1	1	1
ENSMUSG00000085738.2	Gm12335	0.197949812653139	0.842416585298547	-0.206327062161523	0.917375924982321	-0.289803564414856	0.890702272645868	0.0910290579737345	0.929650549402665
ENSMUSG00000085741.8	5430405H02Rik	-0.384378352347629	0.452762905234752	-0.400594308197686	0.453602657451083	-0.37690385479979	0.741946366472633	-0.40992568141846	0.54310390066975
ENSMUSG00000085754.7	Gm15886	1	1	-0.479686024084344	0.775767826604654	1	1	1	1
ENSMUSG00000085762.1	Lrrc75aos2	-0.0105294724810702	0.988643072451759	-0.0698871191853474	0.9337412337183	-0.0853173225572864	0.927703273640569	-0.0116445466708173	0.986330623226734
ENSMUSG00000085763.1	Smc2os	1	1	-0.440247163971637	0.68386521319651	1	1	1	1
ENSMUSG00000085767.1	Gm13563	-0.353095285072034	0.620175814162309	-0.0878124790552517	0.944889228026647	-0.294240595637951	0.902628169160298	-0.623268342042923	0.404956705882927
ENSMUSG00000085773.3	Gm16233	0.561092288583674	0.622138367726831	0.689658791442268	0.561110265001267	0.841016000536341	0.883629929403273	0.541804240944	0.6832701127093
ENSMUSG00000085776.8	5430402O13Rik	1	1	1.03984091227609	0.344368083556667	1	1	1	1
ENSMUSG00000085783.3	Gm9816	0.428499970369863	0.176248642983737	0.334165207447914	0.706910249278058	0.261288121542543	0.791696261007585	0.331264016129349	0.217976944206098
ENSMUSG00000085786.1	Gm15987	0.0016214837936903	0.998609187295203	0.112296894869375	0.937415539535754	1	1	1	1
ENSMUSG00000085787.3	Gm13092	0.100433766024543	0.906951485711724	-0.155039755423759	0.942084155017342	-0.251097119504008	0.903785144026062	-0.00970754845788162	0.991458357701012
ENSMUSG00000085793.2	Lin52	-0.268069650995143	0.414998730562076	-0.315914144209014	0.408509187954182	-0.11468123135512	0.897780419539539	-0.11439762759206	0.858505113237549
ENSMUSG00000085794.5	Vax2os	-2.04768630907117	1.65509151533554e-06	-2.74857051149235	3.0431168724429e-06	-2.94195154329144	0.00215600726139718	1	1
ENSMUSG00000085795.8	Zfp703	1	1	1	1	2.09584705142794	0.238864205989829	1	1
ENSMUSG00000085815.1	Gm13548	1	1	1	1	-0.578053321704378	0.774233332760753	1	1
ENSMUSG00000085827.8	Gm11290	1	1	0.234431672587344	0.867626313731191	1	1	1	1
ENSMUSG00000085843.1	Kank4os	1.66883425059445	0.00370964396038348	1.68103846732255	0.0169110328835017	1.69071512930924	0.109580179153172	1.5818720366397	0.008447184861218
ENSMUSG00000085860.1	2410003L11Rik	-0.179825309485067	0.628148321512562	-0.29736009950966	0.405379140920229	-0.0807596107227393	0.954051311588668	0.149819301704735	0.799907086026788
ENSMUSG00000085862.2	Gm13483	-0.485872023944745	0.448971096669241	0.305584795346257	0.773402678004214	1	1	1	1
ENSMUSG00000085864.1	C330019F10Rik	1	1	0.518163237478871	0.813859357397179	1	1	1	1
ENSMUSG00000085865.2	Gm15966	-0.552747287013352	0.61431880627454	-0.0854492575544713	0.962820634089272	1	1	1	1
ENSMUSG00000085875.3	Gm12905	-0.036261752575084	0.964108506005821	-0.110727877011542	0.893835054017848	-0.0363406520021846	0.981755055206724	0.0439882828612047	0.963915510245535
ENSMUSG00000085882.1	2610507I01Rik	1	1	0.432508780407948	0.789398506585102	0.314924815502483	0.903940021451699	1	1
ENSMUSG00000085885.1	Gm11906	-1.94740466678035	0.0922638587975686	0.0658118702709442	0.962816303364937	1	1	1	1
ENSMUSG00000085886.1	D030047H15Rik	1	1	0.309806410034124	0.81187274943526	1	1	1	1
ENSMUSG00000085890.7	Tnfsf13os	0.284195516604614	0.774508723999176	0.326017887136068	0.769266971825278	0.390863162962003	0.842184145507205	0.580596043028407	0.644058249887718
